Incident Num,CAD Num,Inc Type Code,Inc Type Desc,Shift,Address,Apt,City,Zip,County,Station First Due,BC District,Fire District,Medic First Due,Pop Density,Response Type,911 Date,Notify Date,Arrival Date,Clear Date,Action Taken,Property Use,Property Loss,Property Value,Mutual Aid,Cause of Ignition,Fire Spread,Injury/Fatality,Geo Status,How Geocoded,Incident Date,Process Time,Unit Response Time,Total Response Time,Total Resource Time,Incident Category,Record ID,Inc Type Desc,X,Y
SM-2019-40766,2019-0049459,321,Emergency medical incident,C,9110 E Arbor Circle,I,UNINC ARAP,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Non-emergent,12/9/2019 22:20,12/9/2019 22:20,12/9/2019 22:27,12/9/2019 23:05,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/9/2019 22:20,0:43,6:24,7:07,45:46:00,"RESCUE, EMS",SM-225225,321 - Emergency medical incident,-11675460.93,4808511.839
SM-2019-40826,2019-0049532,321,Emergency medical incident,B,5806 S Lakeview Street,,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,12/10/2019 12:29,12/10/2019 12:30,12/10/2019 12:35,12/10/2019 13:15,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 12:29,0:19,5:04,5:23,45:33:00,"RESCUE, EMS",SM-225287,321 - Emergency medical incident,-11688182.52,4809609.963
SM-2019-40833,2019-0049539,321,Emergency medical incident,B,18235 E Crestline Circle,,CENTENNIAL,80015,Arapahoe,22,5,SOUTH METRO,23,URBAN,Non-emergent,12/10/2019 12:52,12/10/2019 12:52,12/10/2019 12:56,12/10/2019 13:26,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 12:52,0:10,3:40,3:50,34:08:00,"RESCUE, EMS",SM-225290,321 - Emergency medical incident,-11663526.36,4810773.239
SM-2019-40840,2019-0049548,321,Emergency medical incident,B,9475 S University Boulevard,,UNINC DOUG,80126,Douglas,17,2,SOUTH METRO,17,URBAN,Non-emergent,12/10/2019 13:24,12/10/2019 13:25,12/10/2019 13:28,12/10/2019 13:58,Provide advanced life support (ALS); Transport person,"Clinic, clinic-type infirmary",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 13:24,0:28,2:39,3:07,33:53:00,"RESCUE, EMS",SM-225298,321 - Emergency medical incident,-11682385,4799936.168
SM-2019-40851,2019-0049561,600,"Good intent call, other",B,10252 Stonegate Parkway,,UNINC DOUG,80134,Douglas,45,4,SOUTH METRO,44,URBAN,Emergent,12/10/2019 14:26,12/10/2019 14:26,12/10/2019 14:29,12/10/2019 14:41,Provide first aid &amp; check for injuries,"Residential street, road or residential driveway",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 14:26,0:18,3:07,3:25,15:22,GOOD INTENT CALL,SM-225308,"600 - Good intent call, other",-11667139.8,4797919.684
SM-2019-40858,2019-0049570,325,Vehicle accident with no injuries,B,470 E Lucent off ramp,,UNINC DOUG,80129,Douglas,16,1,SOUTH METRO,16,URBAN,Emergent,12/10/2019 15:38,12/10/2019 15:38,12/10/2019 15:45,12/10/2019 15:49,Investigate,Highway or divided highway,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 15:38,0:38,6:19,6:57,11:51,"RESCUE, EMS",SM-225317,325 - Vehicle accident with no injuries,-11689468.26,4802023.807
SM-2019-40865,2019-0049577,414,Natural gas or LPG leak (inside),B,20454 E Quincy Place,,UNINC ARAP,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,12/10/2019 16:25,12/10/2019 16:26,12/10/2019 16:32,12/10/2019 16:52,Investigate,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 16:25,0:14,6:37,6:51,26:46:00,HAZARDOUS CONDITION,SM-225324,414 - Natural gas or LPG leak (inside),-11660712.21,4813437.001
SM-2019-40921,2019-0049640,321,Emergency medical incident,B,9580 Ridgegate Parkway,--,LONE TREE,80112.2,Douglas,34,3,SOUTH METRO,34,SUBURBAN,Emergent,12/11/2019 7:12,12/11/2019 7:12,12/11/2019 7:17,12/11/2019 8:11,Transport person; Provide advanced life support (ALS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,M,streets_no_zone,12/11/2019 7:12,0:16,5:18,5:34,59:38:00,"RESCUE, EMS",SM-225381,321 - Emergency medical incident,-11674930.83,4797931.454
SM-2019-40928,2019-0049649,745,Unintentional - alarm system activation (no fire),B,6631 S Peoria Street,,CENTENNIAL,80112,Arapahoe,35,5,SOUTH METRO,31,URBAN,Emergent,12/11/2019 8:27,12/11/2019 8:27,12/11/2019 8:31,12/11/2019 8:33,Investigate,Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 8:27,0:23,3:24,3:47,5:54,"FALSE ALARM, FALSE CALL",SM-225387,745 - Unintentional - alarm system activation (no fire),-11671682.74,4807444.173
SM-2019-40875,2019-0049587,321,Emergency medical incident,B,11530 Crow Hill Drive,,PARKER,80134,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,12/10/2019 17:46,12/10/2019 17:47,12/10/2019 17:53,12/10/2019 18:39,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 17:46,0:34,5:52,6:26,52:22:00,"RESCUE, EMS",SM-225338,321 - Emergency medical incident,-11661501.46,4794596.331
SM-2019-40886,2019-0049598,736,Malfunction - due to carbon monoxide detector activation,B,7035 E Briarwood Drive,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,32,URBAN,Non-emergent,12/10/2019 18:54,12/10/2019 18:54,12/10/2019 18:59,12/10/2019 19:03,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 18:54,0:18,4:46,5:04,9:34,"FALSE ALARM, FALSE CALL",SM-225344,736 - Malfunction - due to carbon monoxide detector activation,-11678154.86,4807038.23
SM-2019-40900,2019-0049616,321,Emergency medical incident,B,16706 E Smoky Hill Road,,CENTENNIAL,80015,Arapahoe,22,5,SOUTH METRO,42,URBAN,Non-emergent,12/10/2019 21:29,12/10/2019 21:30,12/10/2019 21:34,12/10/2019 22:17,Provide advanced life support (ALS); Transport person,Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/10/2019 21:29,0:13,3:59,4:12,47:40:00,"RESCUE, EMS",SM-225360,321 - Emergency medical incident,-11665567.96,4811808.018
SM-2019-40933,2019-0049656,321,Emergency medical incident,B,13101 E Broncos Parkway,,UNINC ARAP,80112,Arapahoe,35,5,SOUTH METRO,42,URBAN,Non-emergent,12/11/2019 9:22,12/11/2019 9:22,12/11/2019 9:26,12/11/2019 9:58,Provide advanced life support (ALS); Transport person,Police station,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/11/2019 9:22,0:08,3:52,4:00,35:42:00,"RESCUE, EMS",SM-225397,321 - Emergency medical incident,-11670476.04,4805070.867
SM-2019-41486,2019-0050308,554,Assist invalid; lift assist without medical treatment,C,8201 S Santa Fe Drive,41,LITTLETON,80120,Arapahoe,16,1,SOUTH METRO,16,URBAN,Non-emergent,12/16/2019 2:17,12/16/2019 2:18,12/16/2019 2:25,12/16/2019 2:33,Assist physically disabled,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 2:17,0:33,6:53,7:26,15:31,SERVICE CALL,SM-225947,554 - Assist invalid; lift assist without medical treatment,-11692485.02,4803105.335
SM-2019-41497,2019-0050320,551,Assist police or other governmental agency,C,E Belleview Avenue & S Race Street,,CHERRY HILLS VILLAGE,80121.1,Arapahoe,37,3,SOUTH METRO,37,SUBURBAN,Non-emergent,12/16/2019 6:02,12/16/2019 6:02,12/16/2019 6:07,12/16/2019 6:14,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 6:02,0:44,4:40,5:24,12:01,SERVICE CALL,SM-225958,551 - Assist police or other governmental agency,-11684601.37,4811482.832
SM-2019-41504,2019-0050328,711,Malicious false alarm - municipal alarm system,B,5322 DTC Boulevard,BLDG 2,GREENWOOD VILLAGE,80111.1,Arapahoe,31,5,SOUTH METRO,31,URBAN,Emergent,12/16/2019 7:34,12/16/2019 7:34,12/16/2019 7:43,12/16/2019 8:01,Restore fire alarm system; Investigate,"Mercantile, business, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 7:34,0:35,8:36,9:11,27:35:00,"FALSE ALARM, FALSE CALL",SM-225964,711 - Malicious false alarm - municipal alarm system,-11676233.48,4810699.537
SM-2019-41514,2019-0050341,321,Emergency medical incident,B,3379 Mill Vista Road,4320,UNINC DOUG,80125,Douglas,16,1,SOUTH METRO,16,URBAN,Non-emergent,12/16/2019 9:43,12/16/2019 9:43,12/16/2019 9:51,12/16/2019 10:29,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 9:43,0:22,7:20,7:42,45:25:00,"RESCUE, EMS",SM-225975,321 - Emergency medical incident,-11692149.95,4802084.451
SM-2019-41525,2019-0050355,321,Emergency medical incident,B,10000 Twenty Mile Road,,PARKER,80134,Douglas,45,4,SOUTH METRO,41,URBAN,Non-emergent,12/16/2019 10:50,12/16/2019 10:51,12/16/2019 10:55,12/16/2019 11:28,Provide advanced life support (ALS); Transport person,"General retail, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 10:50,0:36,3:34,4:10,37:03:00,"RESCUE, EMS",SM-225989,321 - Emergency medical incident,-11663239.16,4798570.63
SM-2019-41532,2019-0050362,415,Natural gas or LPG leak (outside) due to cut gas line,B,5350 E Quincy Avenue,,CHERRY HILLS VILLAGE,80121,Arapahoe,38,3,SOUTH METRO,32,SUBURBAN,Emergent,12/16/2019 11:10,12/16/2019 11:10,12/16/2019 11:17,12/16/2019 12:38,"Control traffic; Hazmat detection, monitoring, sampling, &amp; analysis; Assistance, other","Residential street, road or residential driveway",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 11:10,0:16,6:36,6:52,88:19:00,HAZARDOUS CONDITION,SM-225995,415 - Natural gas or LPG leak (outside) due to cut gas line,-11680262.14,4813471.693
SM-2019-41539,2019-0050370,321,Emergency medical incident,B,857 W Prentice Place,,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,12/16/2019 12:04,12/16/2019 12:04,12/16/2019 12:16,12/16/2019 12:58,"Assistance, other",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 12:04,0:12,11:28,11:40,53:46:00,"RESCUE, EMS",SM-226003,321 - Emergency medical incident,-11688345.04,4810864.284
SM-2019-41572,2019-0050405,321,Emergency medical incident,B,5685 S Broadway,,LITTLETON,80121,Arapahoe,12,2,SOUTH METRO,12,URBAN,Non-emergent,12/16/2019 16:12,12/16/2019 16:13,12/16/2019 16:16,12/16/2019 16:45,Provide advanced life support (ALS); Transport person,Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 16:12,0:38,2:58,3:36,33:16:00,"RESCUE, EMS",SM-226032,321 - Emergency medical incident,-11687260.79,4809979.885
SM-2019-41579,2019-0050413,745,Unintentional - alarm system activation (no fire),B,7401 S Clinton Street,COMPLEX,UNINC ARAP,80112,Arapahoe,33,3,SOUTH METRO,31,URBAN,Emergent,12/16/2019 17:16,12/16/2019 17:16,12/16/2019 17:22,12/16/2019 17:33,Investigate; Restore fire alarm system,Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 17:16,0:21,6:03,6:24,17:12,"FALSE ALARM, FALSE CALL",SM-226035,745 - Unintentional - alarm system activation (no fire),-11674742.92,4805384.291
SM-2019-41586,2019-0050420,321,Emergency medical incident,B,6705 S Santa Fe Drive,88,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,SUBURBAN,Emergent,12/16/2019 18:01,12/16/2019 18:01,12/16/2019 18:06,12/16/2019 18:17,Provide first aid &amp; check for injuries,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 18:01,0:33,5:12,5:45,16:01,"RESCUE, EMS",SM-226046,321 - Emergency medical incident,-11691120.24,4807332.935
SM-2019-41597,2019-0050431,321,Emergency medical incident,B,621 W Prentice Avenue,105,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,12/16/2019 19:31,12/16/2019 19:32,12/16/2019 19:38,12/16/2019 20:16,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 19:31,0:32,6:00,6:32,44:47:00,"RESCUE, EMS",SM-226059,321 - Emergency medical incident,-11688042.26,4810994.349
SM-2019-41604,2019-0050440,321,Emergency medical incident,B,1442 S Parker Road,,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,12/16/2019 20:59,12/16/2019 21:00,12/16/2019 21:05,12/16/2019 21:24,"Provide advanced life support (ALS); Assistance, other",Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/16/2019 20:59,0:14,5:04,5:18,24:48:00,"RESCUE, EMS",SM-226065,321 - Emergency medical incident,-11676184.5,4821033.269
SM-2019-41622,2019-0050460,321,Emergency medical incident,B,10791 S Havana Street,,LONE TREE,80134,Douglas,44,4,SOUTH METRO,44,RURAL,Non-emergent,12/17/2019 1:40,12/17/2019 1:41,12/17/2019 1:50,12/17/2019 2:11,Provide basic life support (BLS); Transport person,Rapid transit station,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/17/2019 1:40,0:16,9:11,9:27,31:10:00,"RESCUE, EMS",SM-226083,321 - Emergency medical incident,-11673570.72,4796352.39
SM-2019-41686,2019-0050545,321,Emergency medical incident,B,5559 Strawberry Lane,,UNINC DOUG,80108,Douglas,36,1,SOUTH METRO,36,RURAL,Non-emergent,12/17/2019 15:06,12/17/2019 15:06,12/17/2019 15:13,12/17/2019 15:42,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/17/2019 15:06,0:36,6:18,6:54,35:55:00,"RESCUE, EMS",SM-226146,321 - Emergency medical incident,-11674565.92,4785558.283
SM-2019-41693,2019-0050552,321,Emergency medical incident,B,6155 S Ammons Way,,UNINC JEFF,80123,Jefferson,13,2,SOUTH METRO,13,SUBURBAN,Emergent,12/17/2019 15:34,12/17/2019 15:35,12/17/2019 15:36,12/17/2019 16:10,"Assistance, other","Residential, other",NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,12/17/2019 15:34,0:14,1:22,1:36,36:03:00,"RESCUE, EMS",SM-226151,321 - Emergency medical incident,-11698479.57,4808709.781
SM-2019-39685,2019-0048164,321,Emergency medical incident,A,11 Caleridge Court,,UNINC DOUG,80130,Douglas,17,2,SOUTH METRO,17,URBAN,Non-emergent,12/1/2019 8:16,12/1/2019 8:17,12/1/2019 8:27,12/1/2019 9:10,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 8:16,0:25,10:18,10:43,53:34:00,"RESCUE, EMS",SM-224137,321 - Emergency medical incident,-11680265.48,4802197.075
SM-2019-39692,2019-0048172,321,Emergency medical incident,A,5820 S Windermere Street,465,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,12/1/2019 9:33,12/1/2019 9:34,12/1/2019 9:40,12/1/2019 10:17,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 9:33,0:47,5:29,6:16,44:07:00,"RESCUE, EMS",SM-224144,321 - Emergency medical incident,-11689231.15,4809536.269
SM-2019-39699,2019-0048181,321,Emergency medical incident,A,6960 S Clermont Street,,CENTENNIAL,80122,Arapahoe,14,3,SOUTH METRO,15,URBAN,Non-emergent,12/1/2019 10:34,12/1/2019 10:34,12/1/2019 10:40,12/1/2019 11:17,"Emergency medical services, other; Provide advanced life support (ALS); Provide basic life support (BLS); Provide first aid &amp; check for injuries; Transport person",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 10:34,0:14,5:50,6:04,43:27:00,"RESCUE, EMS",SM-224151,321 - Emergency medical incident,-11681561.24,4806512.407
SM-2019-39710,2019-0048192,551,Assist police or other governmental agency,A,6565 S Syracuse Way,2605,CENTENNIAL,80111,Arapahoe,32,3,SOUTH METRO,32,URBAN,Emergent,12/1/2019 11:42,12/1/2019 11:42,12/1/2019 11:46,12/1/2019 12:01,"Assistance, other",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 11:42,0:24,4:04,4:28,18:41,SERVICE CALL,SM-224161,551 - Assist police or other governmental agency,-11677517,4807626.203
SM-2019-39717,2019-0048199,321,Emergency medical incident,A,10161 Bluffmont Lane,,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,SUBURBAN,Non-emergent,12/1/2019 12:44,12/1/2019 12:44,12/1/2019 12:51,12/1/2019 13:01,Provide advanced life support (ALS); Provide manpower,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 12:44,0:31,7:12,7:43,17:30,"RESCUE, EMS",SM-224168,321 - Emergency medical incident,-11675684.68,4797883.602
SM-2019-39724,2019-0048208,321,Emergency medical incident,A,8555 E Evans Avenue,204,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Non-emergent,12/1/2019 13:39,12/1/2019 13:39,12/1/2019 13:44,12/1/2019 14:16,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 13:39,0:15,4:30,4:45,36:56:00,"RESCUE, EMS",SM-224176,321 - Emergency medical incident,-11676174.49,4819427.637
SM-2019-39735,2019-0048223,611,Dispatched & cancelled enroute,A,21699 E Quincy Avenue,A,UNINC ARAP,80013,Arapahoe,23,5,SOUTH METRO,23,URBAN,,12/1/2019 16:08,12/1/2019 16:08,,12/1/2019 16:09,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 16:08,0:10,0:00,0:00,1:00,GOOD INTENT CALL,SM-224186,611 - Dispatched & cancelled enroute,-11659220.53,4813763.696
SM-2019-39742,2019-0048233,321,Emergency medical incident,A,5590 E Peakview Avenue,4220,CENTENNIAL,80121,Arapahoe,14,3,SOUTH METRO,32,URBAN,Non-emergent,12/1/2019 17:09,12/1/2019 17:09,12/1/2019 17:16,12/1/2019 17:55,"Emergency medical services, other; Provide advanced life support (ALS); Provide basic life support (BLS); Provide first aid &amp; check for injuries; Transport person","24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 17:09,0:14,7:07,7:21,46:48:00,"RESCUE, EMS",SM-224198,321 - Emergency medical incident,-11680092.93,4807691.214
SM-2019-39749,2019-0048240,321,Emergency medical incident,A,9408 E Florida Avenue,2069,UNINC ARAP,80247,Arapahoe,21,5,SOUTH METRO,21,URBAN,Non-emergent,12/1/2019 17:29,12/1/2019 17:29,12/1/2019 17:36,12/1/2019 18:12,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,12/1/2019 17:29,0:13,6:25,6:38,43:00:00,"RESCUE, EMS",SM-224196,321 - Emergency medical incident,-11675020.1,4820836.529
SM-2019-39753,2019-0048244,321,Emergency medical incident,A,5286 S Andes Court,,CENTENNIAL,80015,Arapahoe,22,5,SOUTH METRO,23,URBAN,Non-emergent,12/1/2019 18:02,12/1/2019 18:02,12/1/2019 18:11,12/1/2019 19:06,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 18:02,0:12,9:06,9:18,64:21:00,"RESCUE, EMS",SM-224206,321 - Emergency medical incident,-11663150.1,4810937.987
SM-2019-39760,2019-0048252,321,Emergency medical incident,A,6325 S University Boulevard,101,CENTENNIAL,80121,Arapahoe,37,3,SOUTH METRO,37,URBAN,Non-emergent,12/1/2019 18:40,12/1/2019 18:41,12/1/2019 18:46,12/1/2019 19:22,"Emergency medical services, other; Provide advanced life support (ALS); Provide basic life support (BLS); Provide first aid &amp; check for injuries; Transport person","24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 18:40,0:43,5:28,6:11,42:17:00,"RESCUE, EMS",SM-224213,321 - Emergency medical incident,-11684189.49,4808273.446
SM-2019-39767,2019-0048260,511,Lock-out,A,17064 Pale Anemone Street,,PARKER,80134,Douglas,45,4,SOUTH METRO,46,SUBURBAN,Non-emergent,12/1/2019 19:57,12/1/2019 19:58,12/1/2019 20:07,12/1/2019 20:07,"Assistance, other","Residential street, road or residential driveway",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 19:57,0:27,9:10,9:37,9:44,SERVICE CALL,SM-224218,511 - Lock-out,-11665384.29,4794016.336
SM-2019-39774,2019-0048267,321,Emergency medical incident,A,4837 S Espana Court,,CENTENNIAL,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,12/1/2019 21:02,12/1/2019 21:03,12/1/2019 21:08,12/1/2019 21:47,"Emergency medical services, other",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 21:02,0:11,5:36,5:47,44:48:00,"RESCUE, EMS",SM-224227,321 - Emergency medical incident,-11661918.91,4812040.714
SM-2019-39778,2019-0048271,611,Dispatched & cancelled enroute,A,S Parker Road & E Lincoln Avenue,,PARKER,80134,Douglas,45,4,SOUTH METRO,41,URBAN,,12/1/2019 22:28,12/1/2019 22:28,,12/1/2019 22:29,Cancelled enroute,None,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/1/2019 22:28,0:12,0:00,0:00,0:54,GOOD INTENT CALL,SM-224230,611 - Dispatched & cancelled enroute,-11662737.11,4798893.954
SM-2019-39785,2019-0048281,554,Assist invalid; lift assist without medical treatment,A,17555 Nature Walk Trail,105,UNINC DOUG,80134,Douglas,45,4,SOUTH METRO,42,URBAN,Non-emergent,12/2/2019 1:41,12/2/2019 1:41,12/2/2019 1:48,12/2/2019 1:53,"Assistance, other",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,12/2/2019 1:41,0:36,6:42,7:18,12:19,SERVICE CALL,SM-224237,554 - Assist invalid; lift assist without medical treatment,-11664681.86,4800751.826
