Incident Num,CAD Num,Inc Type Code,Inc Type Desc,Shift,Address,Apt,City,Zip,County,Station First Due,BC District,Fire District,Medic First Due,Pop Density,Response Type,911 Date,Notify Date,Arrival Date,Clear Date,Action Taken,Property Use,Property Loss,Property Value,Mutual Aid,Cause of Ignition,Fire Spread,Injury/Fatality,Geo Status,How Geocoded,Incident Date,Process Time,Unit Response Time,Total Response Time,Total Resource Time,Incident Category,Record ID,Inc Type Desc,X,Y
SM-2019-14235,2019-0017032,743,Unintentional - smoke detector activation (no fire),A,5655 S Yosemite Street,,GREENWOOD VILLAGE,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Emergent,5/4/2019 12:27,5/4/2019 12:27,5/4/2019 12:34,5/4/2019 12:58,"Investigate; Information, investigation &amp; enforcement, other; Incident command",Business office,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/4/2019 12:27,0:31,6:40,7:11,31:22:00,"FALSE ALARM, FALSE CALL",SM-198777,743 - Unintentional - smoke detector activation (no fire),-11675920.68,4810182.191
SM-2019-14242,2019-0017043,321,Emergency medical incident,A,1022 Snow Lily Court,,CASTLE PINES,80108,Douglas,36,1,SOUTH METRO,36,SUBURBAN,Non-emergent,5/4/2019 14:25,5/4/2019 14:26,5/4/2019 14:30,5/4/2019 14:48,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/4/2019 14:25,0:26,4:24,4:50,23:11,"RESCUE, EMS",SM-198784,321 - Emergency medical incident,-11677869.88,4789422.289
SM-2019-14260,2019-0017073,743,Unintentional - smoke detector activation (no fire),A,5922 S Birch Way,,CENTENNIAL,80121,Arapahoe,14,3,SOUTH METRO,32,URBAN,Emergent,5/4/2019 19:32,5/4/2019 19:33,5/4/2019 19:37,5/4/2019 19:40,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/4/2019 19:32,0:23,4:04,4:27,7:35,"FALSE ALARM, FALSE CALL",SM-198802,743 - Unintentional - smoke detector activation (no fire),-11681379.78,4809322.416
SM-2019-14267,2019-0017083,321,Emergency medical incident,A,7530 Village Square Drive,,CASTLE PINES,80108,Douglas,36,1,SOUTH METRO,36,SUBURBAN,Emergent,5/4/2019 20:38,5/4/2019 20:39,5/4/2019 20:41,5/4/2019 21:20,Provide advanced life support (ALS),Convenience store,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/4/2019 20:38,0:28,2:43,3:11,41:55:00,"RESCUE, EMS",SM-198809,321 - Emergency medical incident,-11674903.22,4789478.53
SM-2019-14274,2019-0017091,321,Emergency medical incident,A,6720 S Glencoe Street,2208,CENTENNIAL,80122,Arapahoe,14,3,SOUTH METRO,32,URBAN,Non-emergent,5/4/2019 21:28,5/4/2019 21:28,5/4/2019 21:33,5/4/2019 22:18,Provide advanced life support (ALS); Provide basic life support (BLS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/4/2019 21:28,0:34,5:07,5:41,50:36:00,"RESCUE, EMS",SM-198816,321 - Emergency medical incident,-11680114.08,4807224.586
SM-2019-14285,2019-0017102,321,Emergency medical incident,A,2500 S Roslyn Street,221,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,5/4/2019 23:14,5/4/2019 23:15,5/4/2019 23:20,5/4/2019 23:39,Provide first aid &amp; check for injuries,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/4/2019 23:14,0:49,5:38,6:27,25:16:00,"RESCUE, EMS",SM-198827,321 - Emergency medical incident,-11677406.79,4817952.418
SM-2019-14292,2019-0017111,321,Emergency medical incident,A,5237 S Bahama Circle,,CENTENNIAL,80015,Arapahoe,22,5,SOUTH METRO,23,URBAN,Emergent,5/5/2019 2:50,5/5/2019 2:50,5/5/2019 2:56,5/5/2019 3:49,Provide advanced life support (ALS); Provide basic life support (BLS); Operate apparatus or vehicle; Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 2:50,0:23,5:56,6:19,58:55:00,"RESCUE, EMS",SM-198834,321 - Emergency medical incident,-11663023.2,4811011.691
SM-2019-14299,2019-0017118,321,Emergency medical incident,A,2135 W Chenango Avenue,,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Emergent,5/5/2019 6:55,5/5/2019 6:55,5/5/2019 7:00,5/5/2019 7:12,Provide advanced life support (ALS),"Health care, detention, & correction, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 6:55,0:41,4:52,5:33,16:59,"RESCUE, EMS",SM-198841,321 - Emergency medical incident,-11690076.06,4812052.276
SM-2019-14310,2019-0017130,730,"Malfunction - system or detector, other",A,6892 S Yosemite Court,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,32,URBAN,Emergent,5/5/2019 8:57,5/5/2019 8:57,5/5/2019 9:02,5/5/2019 9:22,Investigate,Business office,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 8:57,0:26,4:56,5:22,25:16:00,"FALSE ALARM, FALSE CALL",SM-198852,"730 - Malfunction - system or detector, other",-11675705.83,4806808.54
SM-2019-14317,2019-0017138,321,Emergency medical incident,A,945 Riddlewood Lane,,UNINC DOUG,80129,Douglas,18,2,SOUTH METRO,18,URBAN,Non-emergent,5/5/2019 9:58,5/5/2019 9:59,5/5/2019 10:02,5/5/2019 10:37,Provide first aid &amp; check for injuries; Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 9:58,0:32,3:12,3:44,38:40:00,"RESCUE, EMS",SM-198859,321 - Emergency medical incident,-11688546.53,4799013.76
SM-2019-14324,2019-0017147,321,Emergency medical incident,A,5875 S Huron Street,,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,5/5/2019 10:57,5/5/2019 10:58,5/5/2019 11:01,5/5/2019 11:20,Provide first aid &amp; check for injuries,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 10:57,0:43,3:25,4:08,22:34,"RESCUE, EMS",SM-198867,321 - Emergency medical incident,-11688381.78,4809508.815
SM-2019-14335,2019-0017159,321,Emergency medical incident,A,14301 E Arapahoe Road,,CENTENNIAL,80111,Arapahoe,35,5,SOUTH METRO,42,SUBURBAN,Non-emergent,5/5/2019 13:12,5/5/2019 13:13,5/5/2019 13:18,5/5/2019 13:59,Provide advanced life support (ALS); Transport person,"Parking garage, general vehicle",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 13:12,0:48,4:50,5:38,46:16:00,"RESCUE, EMS",SM-198878,321 - Emergency medical incident,-11668776.19,4807350.27
SM-2019-14349,2019-0017174,414,Natural gas or LPG leak (inside),A,191 Country Club Drive,,UNINC DOUG,80108,Douglas,39,1,SOUTH METRO,36,SUBURBAN,Emergent,5/5/2019 14:42,5/5/2019 14:43,5/5/2019 14:48,5/5/2019 14:59,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 14:42,0:32,5:32,6:04,16:53,HAZARDOUS CONDITION,SM-198892,414 - Natural gas or LPG leak (inside),-11675928.47,4785562.608
SM-2019-14360,2019-0017188,736,Malfunction - due to carbon monoxide detector activation,A,1542 E Nichols Drive,,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Emergent,5/5/2019 17:27,5/5/2019 17:28,5/5/2019 17:33,5/5/2019 17:40,Investigate,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 17:27,0:22,5:02,5:24,13:03,"FALSE ALARM, FALSE CALL",SM-198903,736 - Malfunction - due to carbon monoxide detector activation,-11685275.97,4803802.831
SM-2019-14367,2019-0017195,611,Dispatched & cancelled enroute,A,21143 White Ash Lane,,PARKER,80138,Douglas,41,4,SOUTH METRO,41,URBAN,Emergent,5/5/2019 18:28,5/5/2019 18:29,,5/5/2019 18:34,Cancelled enroute,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 18:28,0:22,0:00,0:00,5:30,GOOD INTENT CALL,SM-198910,611 - Dispatched & cancelled enroute,-11660106.63,4794030.763
SM-2019-14385,2019-0017217,551,Assist police or other governmental agency,A,16522 Keystone Boulevard,H,PARKER,80134,Douglas,45,4,SOUTH METRO,44,URBAN,Emergent,5/5/2019 21:29,5/5/2019 21:29,5/5/2019 21:33,5/5/2019 21:43,Investigate; Refer to proper authority,Bar or nightclub,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/5/2019 21:29,0:23,3:25,3:48,13:29,SERVICE CALL,SM-198928,551 - Assist police or other governmental agency,-11665926.41,4798144.84
SM-2019-14392,2019-0017226,321,Emergency medical incident,A,6005 S Holly Street,520,CENTENNIAL,80121,Arapahoe,32,3,SOUTH METRO,32,URBAN,Non-emergent,5/6/2019 1:52,5/6/2019 1:53,5/6/2019 1:59,5/6/2019 2:44,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 1:52,0:52,5:23,6:15,51:16:00,"RESCUE, EMS",SM-198935,321 - Emergency medical incident,-11680084.03,4809052.216
SM-2019-14399,2019-0017233,321,Emergency medical incident,A,8910 Ridgeline Boulevard,FL1,UNINC DOUG,80129,Douglas,18,2,SOUTH METRO,18,URBAN,Non-emergent,5/6/2019 4:05,5/6/2019 4:06,5/6/2019 4:13,5/6/2019 4:49,Provide advanced life support (ALS); Transport person,Business office,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 4:05,0:43,7:12,7:55,44:28:00,"RESCUE, EMS",SM-198942,321 - Emergency medical incident,-11687924.26,4801287.453
SM-2019-14410,2019-0017246,321,Emergency medical incident,C,6630 S Yosemite Street,COMPLEX,GREENWOOD VILLAGE,80111.1,Arapahoe,32,3,SOUTH METRO,32,URBAN,Non-emergent,5/6/2019 7:33,5/6/2019 7:34,5/6/2019 7:39,5/6/2019 8:00,Provide advanced life support (ALS); Transport person,"Mercantile, business, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 7:33,0:38,5:05,5:43,26:48:00,"RESCUE, EMS",SM-198954,321 - Emergency medical incident,-11676139.98,4807442.729
SM-2019-14417,2019-0017256,735,Malfunction - due to alarm system activation,C,5698 S Himalaya Street,,CENTENNIAL,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,5/6/2019 9:01,5/6/2019 9:02,5/6/2019 9:07,5/6/2019 9:22,"Information, investigation &amp; enforcement, other","General retail, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 9:01,0:29,5:01,5:30,20:44,"FALSE ALARM, FALSE CALL",SM-198961,735 - Malfunction - due to alarm system activation,-11661146.35,4809781.917
SM-2019-14424,2019-0017268,321,Emergency medical incident,C,7701 E Orchard Road,COMPLEX,GREENWOOD VILLAGE,80111.1,Arapahoe,32,3,SOUTH METRO,32,URBAN,Non-emergent,5/6/2019 10:03,5/6/2019 10:04,5/6/2019 10:07,5/6/2019 11:02,Provide advanced life support (ALS); Transport person,"Service station, gas station",NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,5/6/2019 10:03,1:29,3:18,4:47,59:16:00,"RESCUE, EMS",SM-198968,321 - Emergency medical incident,-11677284.34,4809446.682
SM-2019-14435,2019-0017283,321,Emergency medical incident,C,8006 E Arapahoe Road,100,CENTENNIAL,80112,Arapahoe,32,3,SOUTH METRO,32,URBAN,Non-emergent,5/6/2019 11:30,5/6/2019 11:31,5/6/2019 11:35,5/6/2019 12:03,Provide advanced life support (ALS); Transport person,"Doctor, dentist or oral surgeon office",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 11:30,0:49,4:07,4:56,33:01:00,"RESCUE, EMS",SM-198979,321 - Emergency medical incident,-11676963.74,4807210.14
SM-2019-14442,2019-0017291,321,Emergency medical incident,C,1260 S Parker Road,201,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Non-emergent,5/6/2019 12:12,5/6/2019 12:13,5/6/2019 12:18,5/6/2019 12:56,Provide advanced life support (ALS); Transport person,"Doctor, dentist or oral surgeon office",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 12:12,0:52,4:35,5:27,43:10:00,"RESCUE, EMS",SM-198986,321 - Emergency medical incident,-11676781.18,4821541.049
SM-2019-14449,2019-0017298,321,Emergency medical incident,C,10177 Station Way,GARAGE,UNINC DOUG,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Emergent,5/6/2019 12:54,5/6/2019 12:54,5/6/2019 13:07,5/6/2019 13:21,Provide advanced life support (ALS),Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,M,address_points_zip,5/6/2019 12:54,0:19,12:37,12:56,26:39:00,"RESCUE, EMS",SM-198993,321 - Emergency medical incident,-11674208.84,4800398.188
SM-2019-14460,2019-0017309,321,Emergency medical incident,C,4661 Whimbrel Drive,,UNINC DOUG,80126,Douglas,17,2,SOUTH METRO,17,URBAN,Emergent,5/6/2019 13:39,5/6/2019 13:40,5/6/2019 13:43,5/6/2019 14:36,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 13:39,0:35,3:30,4:05,56:14:00,"RESCUE, EMS",SM-199004,321 - Emergency medical incident,-11681356.41,4801906.853
SM-2019-14467,2019-0017318,511,Lock-out,C,9395 Crown Crest Boulevard,,PARKER,80138,Douglas,42,5,SOUTH METRO,42,URBAN,Non-emergent,5/6/2019 14:28,5/6/2019 14:29,5/6/2019 14:37,5/6/2019 14:42,Forcible entry,Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 14:28,0:36,8:22,8:58,13:53,SERVICE CALL,SM-199011,511 - Lock-out,-11663014.29,4800503.512
SM-2019-14474,2019-0017325,321,Emergency medical incident,C,6325 S University Boulevard,FRONT ENTR,CENTENNIAL,80121,Arapahoe,37,3,SOUTH METRO,37,URBAN,Non-emergent,5/6/2019 15:12,5/6/2019 15:13,5/6/2019 15:17,5/6/2019 16:05,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 15:12,1:02,4:50,5:52,52:59:00,"RESCUE, EMS",SM-199018,321 - Emergency medical incident,-11684189.49,4808273.446
SM-2019-14485,2019-0017337,321,Emergency medical incident,C,9695 S Yosemite Street,,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Non-emergent,5/6/2019 16:11,5/6/2019 16:12,5/6/2019 16:16,5/6/2019 16:46,Provide advanced life support (ALS); Transport person,"Doctor, dentist or oral surgeon office",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 16:11,0:38,3:44,4:22,34:57:00,"RESCUE, EMS",SM-199029,321 - Emergency medical incident,-11675878.38,4799367.412
SM-2019-14492,2019-0017346,321,Emergency medical incident,C,2400 W Alamo Avenue,,LITTLETON,80120,Arapahoe,11,2,SOUTH METRO,11,URBAN,Emergent,5/6/2019 17:50,5/6/2019 17:51,5/6/2019 17:54,5/6/2019 18:14,Provide first aid &amp; check for injuries,"Adult education center, college classroom",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 17:50,1:06,3:13,4:19,24:27:00,"RESCUE, EMS",SM-199036,321 - Emergency medical incident,-11690413.36,4809754.462
SM-2019-14499,2019-0017353,542,Animal rescue,C,6395 Donner Circle,,UNINC DOUG,80134,Douglas,43,4,SOUTH METRO,46,SUBURBAN,Emergent,5/6/2019 18:41,5/6/2019 18:41,5/6/2019 18:46,5/6/2019 19:00,Assist animal,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 18:41,0:16,4:43,4:59,19:15,SERVICE CALL,SM-199043,542 - Animal rescue,-11658786.38,4787108.032
SM-2019-14510,2019-0017366,554,Assist invalid; lift assist without medical treatment,C,7997 S Wabash Court,COMPLEX,CENTENNIAL,80112.1,Arapahoe,33,3,SOUTH METRO,34,URBAN,Emergent,5/6/2019 23:41,5/6/2019 23:42,5/6/2019 23:47,5/6/2019 23:59,Provide first aid &amp; check for injuries,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/6/2019 23:41,0:44,4:44,5:28,17:32,SERVICE CALL,SM-199054,554 - Assist invalid; lift assist without medical treatment,-11676338.12,4803890.924
SM-2019-14517,2019-0017373,321,Emergency medical incident,C,5407 S Perry Street,,LITTLETON,80123,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,5/7/2019 5:36,5/7/2019 5:36,5/7/2019 5:45,5/7/2019 6:31,Transport person; Provide advanced life support (ALS),1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 5:36,0:32,8:29,9:01,55:19:00,"RESCUE, EMS",SM-199061,321 - Emergency medical incident,-11693403.4,4810719.769
SM-2019-14542,2019-0017400,511,Lock-out,C,18414 Cottonwood Drive,,PARKER,80138,Douglas,42,5,SOUTH METRO,42,URBAN,Non-emergent,5/7/2019 10:05,5/7/2019 10:05,5/7/2019 10:16,5/7/2019 10:21,Provide equipment,Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 10:05,0:35,10:48,11:23,15:55,SERVICE CALL,SM-199086,511 - Lock-out,-11663618.76,4801594.983
SM-2019-14549,2019-0017407,321,Emergency medical incident,C,6088 S Locust Street,COMPLEX,CENTENNIAL,80111.3,Arapahoe,32,3,SOUTH METRO,32,URBAN,Non-emergent,5/7/2019 10:46,5/7/2019 10:47,5/7/2019 10:50,5/7/2019 11:26,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 10:46,0:33,3:28,4:01,39:42:00,"RESCUE, EMS",SM-199093,321 - Emergency medical incident,-11679039.85,4808912.062
SM-2019-14560,2019-0017421,321,Emergency medical incident,C,5984 W Rowland Place,,UNINC JEFF,80128,Jefferson,13,1,SOUTH METRO,13,URBAN,Emergent,5/7/2019 12:11,5/7/2019 12:12,5/7/2019 12:15,5/7/2019 12:31,Investigate; Provide first aid &amp; check for injuries,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 12:11,0:38,3:38,4:16,20:28,"RESCUE, EMS",SM-199104,321 - Emergency medical incident,-11695586.38,4806146.947
SM-2019-14567,2019-0017429,321,Emergency medical incident,C,5555 E Briarwood Avenue,1403,CENTENNIAL,80122,Arapahoe,14,3,SOUTH METRO,32,URBAN,Non-emergent,5/7/2019 13:01,5/7/2019 13:02,5/7/2019 13:08,5/7/2019 13:51,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 13:01,0:45,5:57,6:42,49:28:00,"RESCUE, EMS",SM-199111,321 - Emergency medical incident,-11680154.16,4807057.01
SM-2019-14574,2019-0017441,743,Unintentional - smoke detector activation (no fire),C,10590 Mtn Vista Ridge,,UNINC DOUG,80126,Douglas,17,2,SOUTH METRO,17,URBAN,Emergent,5/7/2019 13:43,5/7/2019 13:43,5/7/2019 13:51,5/7/2019 13:59,Restore fire alarm system,High school/junior high school/middle school,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 13:43,0:36,7:51,8:27,16:17,"FALSE ALARM, FALSE CALL",SM-199118,743 - Unintentional - smoke detector activation (no fire),-11684385.41,4796740.583
SM-2019-14585,2019-0017456,321,Emergency medical incident,C,535 W Castle Pines Parkway,248,CASTLE PINES,80108,Douglas,36,1,SOUTH METRO,36,SUBURBAN,Non-emergent,5/7/2019 15:04,5/7/2019 15:06,5/7/2019 15:11,5/7/2019 15:48,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,5/7/2019 15:04,1:48,5:13,7:01,43:29:00,"RESCUE, EMS",SM-199198,321 - Emergency medical incident,-11676938.14,4789593.897
SM-2019-14592,2019-0017464,554,Assist invalid; lift assist without medical treatment,C,200 W Sterne Parkway,714,LITTLETON,80120,Douglas,12,2,SOUTH METRO,12,URBAN,Non-emergent,5/7/2019 16:09,5/7/2019 16:09,5/7/2019 16:13,5/7/2019 16:19,Assist physically disabled,Residential board and care,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 16:09,0:17,4:05,4:22,9:34,SERVICE CALL,SM-199132,554 - Assist invalid; lift assist without medical treatment,-11687540.21,4806903.883
SM-2019-14599,2019-0017472,321,Emergency medical incident,C,5555 S Elati Street,415,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Emergent,5/7/2019 17:12,5/7/2019 17:12,5/7/2019 17:17,5/7/2019 18:14,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 17:12,0:31,4:55,5:26,62:40:00,"RESCUE, EMS",SM-199141,321 - Emergency medical incident,-11687919.8,4810346.93
SM-2019-14603,2019-0017477,736,Malfunction - due to carbon monoxide detector activation,C,2776 E Nichols Circle,,CENTENNIAL,80122,Arapahoe,15,2,SOUTH METRO,15,URBAN,Emergent,5/7/2019 17:39,5/7/2019 17:39,5/7/2019 17:44,5/7/2019 17:54,Investigate,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 17:39,0:30,4:22,4:52,15:07,"FALSE ALARM, FALSE CALL",SM-199145,736 - Malfunction - due to carbon monoxide detector activation,-11683934.57,4803723.404
SM-2019-14610,2019-0017485,321,Emergency medical incident,C,10001 S Oswego Street,Lobby,UNINC DOUG,80134,Douglas,44,4,SOUTH METRO,44,URBAN,Emergent,5/7/2019 18:30,5/7/2019 18:30,5/7/2019 18:34,5/7/2019 19:02,"Emergency medical services, other","24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,M,address_points_zip,5/7/2019 18:30,0:32,3:12,3:44,32:35:00,"RESCUE, EMS",SM-199152,321 - Emergency medical incident,-11672166.41,4798442.509
SM-2019-14617,2019-0017493,113,"Cooking fire, confined to container",C,8350 E Yale Avenue,203,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,5/7/2019 20:10,5/7/2019 20:11,5/7/2019 20:16,5/7/2019 20:25,Investigate; Refer to proper authority; Incident command,Multi-family residence (more than 2 families),NaN,1000000,Automatic aid received from other agencies,,,,C,X-Y Coordinates,5/7/2019 20:10,0:47,4:55,5:42,14:43,"FIRE, EXPLOSION",SM-199159,"113 - Cooking fire, confined to container",-11676399.35,4817885.894
SM-2019-14635,2019-0017513,321,Emergency medical incident,C,158 Inverness Drive W,110,UNINC ARAP,80112,Arapahoe,33,3,SOUTH METRO,31,URBAN,Emergent,5/7/2019 22:51,5/7/2019 22:52,5/7/2019 23:00,5/7/2019 23:04,"Action taken, other",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/7/2019 22:51,0:38,7:54,8:32,12:43,"RESCUE, EMS",SM-199177,321 - Emergency medical incident,-11674180.75,4804763.231
SM-2019-14642,2019-0017523,321,Emergency medical incident,C,7012 S Buckley Road,,FOXFIELD,80016,Arapahoe,42,5,SOUTH METRO,42,RURAL,Emergent,5/8/2019 1:53,5/8/2019 1:54,5/8/2019 1:59,5/8/2019 2:17,Provide basic life support (BLS),1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,5/8/2019 1:53,0:48,5:22,6:10,24:08:00,"RESCUE, EMS",SM-199184,321 - Emergency medical incident,-11665327.51,4806366.51
